UUID,Subject,Student,Point
69b71118-9c82-4f48-885d-59b85ff74c18,4b8228ad-6a99-41df-9997-68e52156d8b7,a004c5d3-b524-4d33-8c0a-10cb66db9493,7.1
739b4ec0-dc65-4ced-8b4a-4b139aa5edd2,4b8228ad-6a99-41df-9997-68e52156d8b7,d347cd5d-4b0a-4bd6-b6aa-e656f1123983,5.3
a4bcbdf0-7128-4ab3-a375-a9d73c2898db,4b8228ad-6a99-41df-9997-68e52156d8b7,b49832a2-9182-438e-a874-bd19cbae78fe,3.9
5282bdfe-1602-4556-84be-82365c4a0f38,4b8228ad-6a99-41df-9997-68e52156d8b7,932058cc-719e-4157-a21c-e4b898762c89,5.1
8ae0c68f-3274-4f01-bc20-16dbd546c603,4b8228ad-6a99-41df-9997-68e52156d8b7,ed9f588a-2e56-4cf6-b203-b2fc3a48429e,9.4
98b147b1-e58a-498b-accc-3a5c2c29e1ec,4b8228ad-6a99-41df-9997-68e52156d8b7,3fe9df0d-7915-4a5a-88cc-e597c8d49b50,5
c77b0e60-2e97-4d58-964c-5f9a413b7e8b,4b8228ad-6a99-41df-9997-68e52156d8b7,2b88f908-5bfd-4f0a-bd27-88e28f14ae91,3.4
27c26298-2834-47de-b04b-29659080e00a,4b8228ad-6a99-41df-9997-68e52156d8b7,8fefa99a-6045-4c7f-bf08-9cc56ee4522b,3.5
6aeb099d-0885-4d79-a2bd-5f606bee46fd,4b8228ad-6a99-41df-9997-68e52156d8b7,a07766bd-9c5e-4d13-a8ce-4b09c13e8866,7.1
85774b22-b2f3-4506-b191-2e373d30cd2b,4b8228ad-6a99-41df-9997-68e52156d8b7,3098d347-8f0d-4b55-bacb-0ee4a3732855,8
6002c3dd-fbc5-46e7-a3cc-aa92f6441252,4b8228ad-6a99-41df-9997-68e52156d8b7,39ca8e08-ebea-4677-9c9a-5ad254a65b54,8.8
a71d654c-3f31-4986-b6f1-cf5bfbc2a6ef,4b8228ad-6a99-41df-9997-68e52156d8b7,5b8143d0-299e-4b4c-9837-e9ed81638e26,5.7
085cf126-5178-44cf-bba0-cfacc3690a6f,4b8228ad-6a99-41df-9997-68e52156d8b7,25018e18-1f6d-45dc-831b-3815af366a21,7.3
ab5321df-37d5-484c-9b3d-70bd27c27048,4b8228ad-6a99-41df-9997-68e52156d8b7,55cd1519-e082-4c13-99a4-268c732a95c1,7.7
3baccd9a-d778-49a9-924e-04c839d026c8,4b8228ad-6a99-41df-9997-68e52156d8b7,3f73d618-f444-4754-a247-810e32b1ca6b,9.3
dfb4495f-1783-4227-9cb3-ddf640cc1bc5,4b8228ad-6a99-41df-9997-68e52156d8b7,400367dd-456b-4ab9-a6f4-81a37c3a5677,2.4
02401de2-e388-4c18-99cc-ea19ec84a08c,4b8228ad-6a99-41df-9997-68e52156d8b7,95a6f581-902c-4f91-b7d8-51cf1445bbfa,2.1
75da9773-bcb3-47ec-9ed2-75f340ced188,4b8228ad-6a99-41df-9997-68e52156d8b7,ee369b34-8dc8-45f5-9e78-ad7c8a84fd29,10
a8416efb-8783-4b90-b43e-de81f4a1bcd1,4b8228ad-6a99-41df-9997-68e52156d8b7,b9c4292b-a285-4777-9b47-a9fef204df33,7.4
4b6ba122-5fa6-4f73-9407-aaa0e73c57f2,4b8228ad-6a99-41df-9997-68e52156d8b7,20ce138b-7acf-4c99-b7f8-becd3ef7801c,6
c6492f21-04e5-4892-a9ae-761b4f24deba,4b8228ad-6a99-41df-9997-68e52156d8b7,543f4045-02e6-4f76-92d7-f1d93dc9d939,7.8
98e4dcfc-8a90-4de9-abc5-d02b5524c013,4b8228ad-6a99-41df-9997-68e52156d8b7,eb8dc09c-b83b-4bfd-9573-f4beabf04569,5.7
03d04e92-595d-40ae-a128-b125ff802f23,4b8228ad-6a99-41df-9997-68e52156d8b7,ad05ad1f-db66-41b4-b6eb-8fffd7d70d2f,3.9
e836354c-b53e-49c0-8a89-d36843cdc9a0,4b8228ad-6a99-41df-9997-68e52156d8b7,a84c25b6-264a-4edf-b0d4-6dec898e6913,5.8
40547b12-f924-4fae-97a0-9c1ddde4c1e7,4b8228ad-6a99-41df-9997-68e52156d8b7,9aee3e74-fac9-4512-a56d-9368b55c5a8a,2.1
668991cc-27b6-42f4-9cb8-7c163f34cd22,4b8228ad-6a99-41df-9997-68e52156d8b7,6d83f983-3c44-479b-8234-0021554adef3,5.5
f182625a-42b7-4cfd-883d-055ff3ed4cba,4b8228ad-6a99-41df-9997-68e52156d8b7,0a8b319d-ba5c-4b42-982a-573430593c0a,6.3
faf6a0c7-ad91-4862-b522-ab5dd476e345,4b8228ad-6a99-41df-9997-68e52156d8b7,de081c73-632f-4f62-a3da-514e68f10850,9.8
24462607-1bd9-4d0c-bc35-0335401b4b14,4b8228ad-6a99-41df-9997-68e52156d8b7,e812bb76-574d-47b1-a09a-0075bafd10c5,5.4
43645557-7bdf-4f78-a51f-23f8b2c2be75,4b8228ad-6a99-41df-9997-68e52156d8b7,4c8e1956-32b0-4135-9eaa-ba0c17ac85c7,8.6
7e0173a9-e3c8-42b8-80e2-940b184c8604,4b8228ad-6a99-41df-9997-68e52156d8b7,51447d69-23a8-41b3-ba66-7e108746ab08,4.1
33635bb0-660f-47d2-bfaa-dc60a35585e5,4b8228ad-6a99-41df-9997-68e52156d8b7,f86e8191-7179-4095-85ea-28a833194273,7.8
11312f81-8973-4a9a-9fea-a2d14022a8bb,4b8228ad-6a99-41df-9997-68e52156d8b7,8f0a6bd7-d00c-4eed-98d9-ec0b3d4c5abc,8.5
5a6df1bc-c8a5-4fa2-9321-5d71981830a7,4b8228ad-6a99-41df-9997-68e52156d8b7,e2e6ae9f-b8cd-4a61-8734-8c11b22d934e,6.6
8fc3d6e2-e98b-4009-a9bc-05d0243333e2,4b8228ad-6a99-41df-9997-68e52156d8b7,d3def8d4-cd99-4b32-ad28-3fe04cf00b26,2.3
230916b4-5208-4f24-82b6-5ac3a9c11a08,4b8228ad-6a99-41df-9997-68e52156d8b7,12aa0893-a06a-47ee-9670-91d1a6d4890f,7.8
78441ad2-0a31-412a-9226-b9a43f04dba2,4b8228ad-6a99-41df-9997-68e52156d8b7,4419052e-e1d9-4d6c-b335-1becf3bc5fad,2.2
302dd4b4-904d-440c-a6d7-51d78f0d42e0,4b8228ad-6a99-41df-9997-68e52156d8b7,6a88dfea-e0a9-4c70-b46f-9bccca3a0637,7.2
30460189-bd3e-46a5-83f0-91ae0d2ea542,4b8228ad-6a99-41df-9997-68e52156d8b7,1b0d9190-f9e5-429c-ad64-adcc01578f6e,3.1
1f299532-f834-4649-9bb1-7ac6ccc5b88a,4b8228ad-6a99-41df-9997-68e52156d8b7,5ef355bf-a435-4e24-91b5-a7c83d2dc9e0,8.7
63aaa099-d842-4c95-b98d-7b0a5377c242,4b8228ad-6a99-41df-9997-68e52156d8b7,9bb2b8de-aca3-4688-8784-b8b06b032b7f,7.9
691f30e7-6834-47cd-964f-e44a721a8954,4b8228ad-6a99-41df-9997-68e52156d8b7,03d0ce4d-d38b-41f0-b1e5-c078564afa83,3.8
eaa10b6a-4f7b-4400-ad5b-454392f1a8c6,4b8228ad-6a99-41df-9997-68e52156d8b7,1b0c1230-a0e1-4a07-aa27-5c2efa5aae37,4.2
b6578713-5b46-4f34-a6ac-a5304d915e36,4b8228ad-6a99-41df-9997-68e52156d8b7,7d3444b7-43e1-413c-ae86-387f11d7f4e3,8.8
cdc3e213-392f-4926-8a91-b3c8e18453bb,4b8228ad-6a99-41df-9997-68e52156d8b7,3d42ca01-39ac-4385-abd3-870cfd6c176a,8.4
ac8e2c39-84af-4e43-b8fc-5cf8a45d62c8,4b8228ad-6a99-41df-9997-68e52156d8b7,0ac0eb7b-4022-47fc-9ad4-a57bb2c5d7be,8.1
a88a75be-07ca-46ad-9071-1fa5aeda1ffe,4b8228ad-6a99-41df-9997-68e52156d8b7,658c101b-862e-47c5-b27c-0ad2aa666e01,2.7
c7bb6802-35a2-4661-9639-95d74c60851b,4b8228ad-6a99-41df-9997-68e52156d8b7,749f5b80-0db8-4a8e-a2bd-205c0435970d,8.6
1f5970a5-c6a3-44dc-a760-6499035a5dfc,4b8228ad-6a99-41df-9997-68e52156d8b7,08c07cf7-8596-4a7b-b72b-174be2e0989e,6
e2de2314-5776-4970-a99e-713cca823950,4b8228ad-6a99-41df-9997-68e52156d8b7,d1299385-b17c-4bc8-a253-516a8d35d55f,9
0b26a857-e760-48f4-8d83-e6399e259998,4b8228ad-6a99-41df-9997-68e52156d8b7,263c5e8b-a21a-408e-9e0d-ffcd4b14c8a2,6.7
8f6bf6b4-0876-4b41-91b9-26e4d7350406,4b8228ad-6a99-41df-9997-68e52156d8b7,dbc6f209-8f2b-4d9f-b6cc-f296ee91edc4,5.3
f455135f-2e7f-436a-8795-6f544e59fe3c,8ae6af9e-40fd-4339-882f-79f5316c2a62,8ae3559a-8fd1-4bdb-b3db-07682d7d5b10,8.2
bf9bb08c-43f3-4518-8524-c647ae79bfcb,8ae6af9e-40fd-4339-882f-79f5316c2a62,9e7fa4e7-3d57-4be7-9701-a142c14f91f1,9
97da9a45-63d1-4968-945c-54eba505c0f6,8ae6af9e-40fd-4339-882f-79f5316c2a62,084adf70-ba2a-450d-8166-e6c5d672174a,9
44e3d015-c272-4b69-a733-e3339770d22c,8ae6af9e-40fd-4339-882f-79f5316c2a62,9173f741-c539-4ae4-b1e9-73e231438684,9.2
f7f556e6-7a57-40c5-bdbe-cbb7e642fc24,8ae6af9e-40fd-4339-882f-79f5316c2a62,ff33c26d-c26e-4f93-8b53-8b1fbd035d5a,9.3
c426c2d4-6db5-4cfe-8617-20fee340e3d0,8ae6af9e-40fd-4339-882f-79f5316c2a62,be1a192a-1463-4845-b69a-786b5aa6940b,5.9
9df7b720-1b63-4fa4-94f9-060f64d8fd24,8ae6af9e-40fd-4339-882f-79f5316c2a62,115efa1d-5c8c-4a87-b64b-67442b255630,2.6
82dc0ff8-f728-47f1-a165-84ea60520510,8ae6af9e-40fd-4339-882f-79f5316c2a62,9cbb1fd1-6106-426d-9cae-6eaacbe3a71b,3.7
48f9adb9-237d-4ab6-8638-1c369824d991,8ae6af9e-40fd-4339-882f-79f5316c2a62,57ad631f-2507-4425-a791-68867db91d8a,6.6
1dfb19c3-cd89-452e-a9fc-ea1e40c33f16,8ae6af9e-40fd-4339-882f-79f5316c2a62,807e54ab-5d56-4f64-ba87-12512634955f,9.5
5a744b59-4043-42a6-af38-cb4984d02384,8ae6af9e-40fd-4339-882f-79f5316c2a62,e2cd9a19-ae12-41de-89b7-586559093d59,5.9
9a38ed7b-e3f1-42ef-9b57-63ebe874fb60,8ae6af9e-40fd-4339-882f-79f5316c2a62,d65b91bb-0000-477c-affa-231d64d08a89,6.4
924c2186-77f2-4ca7-9086-b7c0b892b2fb,8ae6af9e-40fd-4339-882f-79f5316c2a62,146ab62a-8a6e-437d-91e2-0ec80f063920,3.6
bae876f9-3518-45ac-bab3-e8bd85ab5dcf,8ae6af9e-40fd-4339-882f-79f5316c2a62,b4f4c919-f795-445b-9479-ef52b22de9cb,8.8
ec9c3865-90a6-4147-bf9c-83166feac739,8ae6af9e-40fd-4339-882f-79f5316c2a62,ab9fb25b-0cc9-4492-9bed-ad0af1595468,5
06f918dc-ce3e-48fc-a29c-7fbbd1a5d257,8ae6af9e-40fd-4339-882f-79f5316c2a62,4fda9694-9f35-4f39-b170-3d95d3cd0dea,8.5
5a0f2c73-4fc2-41e4-9700-411c7979c21b,8ae6af9e-40fd-4339-882f-79f5316c2a62,4b51744a-f6ca-4c62-a7a7-0dcec2120021,5.1
66f8c524-9df4-4d52-999e-6c71d4c934f7,8ae6af9e-40fd-4339-882f-79f5316c2a62,2127c593-7004-48b9-bc05-b80fa7029de1,9.3
e02a6e10-944b-445e-8f77-cc18581ee4ad,8ae6af9e-40fd-4339-882f-79f5316c2a62,4ee28cb5-c773-4a8a-9782-77a5ba8b4e77,8
cd884040-771f-4e2e-86de-884dfe0a4ae7,8ae6af9e-40fd-4339-882f-79f5316c2a62,36c4d85a-1ec3-422a-8087-ca6d574769cd,2.7
ec91ca86-1d34-418a-b753-deb0afa6b7a0,8ae6af9e-40fd-4339-882f-79f5316c2a62,d24f37ee-f00e-4c74-ae8e-5dc2a9f98277,6.6
575b7ec1-76b5-416f-ad2b-548efe72fc65,8ae6af9e-40fd-4339-882f-79f5316c2a62,33fdbcb0-5c18-4db5-8d6c-2ae0f0109b7f,6.6
0a0780ea-0862-49d6-af55-e003cc044d2c,8ae6af9e-40fd-4339-882f-79f5316c2a62,5e54d6f0-c0dc-41c3-b5a2-215b69017d6f,5.9
e44fdbe8-28fc-4133-9380-8509ac595ebd,8ae6af9e-40fd-4339-882f-79f5316c2a62,105bdf78-98e7-4447-a84f-9c373ea3cd9e,3.7
1fdb85bc-cb1c-4782-84c1-9af1718c92a0,8ae6af9e-40fd-4339-882f-79f5316c2a62,459ce3ba-7a86-42f7-948c-0e2e0a77de86,9.4
6e0a125e-4679-4ee3-8c93-9c98782cca02,8ae6af9e-40fd-4339-882f-79f5316c2a62,fb603738-0579-41ea-bf01-08ecc86f9fca,2.9
d98b3178-b2c1-4dfa-aca8-4ed278f8f272,8ae6af9e-40fd-4339-882f-79f5316c2a62,240a1cb8-3208-4f65-9ecf-2b8dc6fcd610,5.3
be5a68bc-690a-486c-b29e-facf2d3f3a82,8ae6af9e-40fd-4339-882f-79f5316c2a62,7853ca23-cfd8-4afd-a42c-49d5b06092d9,10
cb9879ca-7e13-4279-98bd-f09e277fcde9,8ae6af9e-40fd-4339-882f-79f5316c2a62,e5147b0e-3519-4ca4-8a29-bbf9843941ef,2.5
6a0d8af6-3915-419e-80f5-26dfb32bc27b,8ae6af9e-40fd-4339-882f-79f5316c2a62,1c744ca3-a28c-42a3-8759-977f760e697d,5.6
38e4385a-7e4c-4559-be6f-e2bd94b4306a,8ae6af9e-40fd-4339-882f-79f5316c2a62,102dd5d9-464c-48a0-9852-a7486d3ec832,3.6
1e75669c-1293-4836-b778-81b4fd962e0c,8ae6af9e-40fd-4339-882f-79f5316c2a62,87a6fe22-4097-4114-9069-ad6d01c7ce19,4.2
916d27de-4941-4918-9707-7587d3a239b9,8ae6af9e-40fd-4339-882f-79f5316c2a62,6d6e9a69-184b-4b6d-8fff-84ce631be755,9.7
985f4f53-5dde-402d-b042-b7de9fabe0e8,8ae6af9e-40fd-4339-882f-79f5316c2a62,ec33f72a-3c97-467e-97a2-b3d78bf7a142,6.6
d9e2a6ed-88d4-4ff1-bfca-9092519eb457,8ae6af9e-40fd-4339-882f-79f5316c2a62,fb43e486-e58f-4054-ad24-7601a19dfe08,7.5
4f80fb4b-6ae7-4f64-9849-44160070cefb,8ae6af9e-40fd-4339-882f-79f5316c2a62,39f7c47d-95a9-4568-bc3a-54a1a58f9c62,7.3
5629833b-5aac-4338-badc-a969d6b024c3,8ae6af9e-40fd-4339-882f-79f5316c2a62,9e42b9c6-803f-4ef6-802a-3ae048be9624,5.4
078e2afe-ba23-4d71-a60f-ba99efa6f2e5,8ae6af9e-40fd-4339-882f-79f5316c2a62,078a009a-ec8d-4fbc-bd4a-7f33a27bd51e,9.1
ac65a992-09b6-4561-9a1a-db47456b4ac7,8ae6af9e-40fd-4339-882f-79f5316c2a62,3ce314ef-0605-423f-98a9-47b624464348,6.3
660c1165-02f7-41bc-a0c2-6ebf3b26b85b,8ae6af9e-40fd-4339-882f-79f5316c2a62,1bd5c666-73b5-4d61-9d71-0253f481e466,4.1
72a0750c-c4d5-47e7-9e36-f44ea58474a3,8ae6af9e-40fd-4339-882f-79f5316c2a62,7cc57a20-1c9c-45a4-80d0-29a49a02ec98,4.3
81babad0-a66a-47d6-8337-8965d0c452c9,8ae6af9e-40fd-4339-882f-79f5316c2a62,5d4f52c3-18e7-4042-bcc0-0bcc8a7cfaab,7.2
7240d67b-b530-4dcc-9905-4f49abd238c7,8ae6af9e-40fd-4339-882f-79f5316c2a62,6c4b479c-e64e-44f5-8ef1-b09ce70f8f4d,9.9
421f59b8-6e49-47be-bc61-04f0eac86068,8ae6af9e-40fd-4339-882f-79f5316c2a62,9eb42794-6559-452e-b25e-02b7a1ab30fe,6.3
90c81638-c666-4382-8242-5565b505cb23,8ae6af9e-40fd-4339-882f-79f5316c2a62,3e58cc53-c56a-4171-acb3-ace16dea8c54,5.7
9c8dbad8-16cb-4bbc-88d6-24facb77e825,8ae6af9e-40fd-4339-882f-79f5316c2a62,18d40ac6-4703-416d-a116-b942c1fe0710,5.7
8b82f104-81a8-40da-857f-fd6749bf18e0,8ae6af9e-40fd-4339-882f-79f5316c2a62,b8992013-787f-4713-91af-88b20e993cf4,4.9
dd8902a2-32d5-457d-b9a0-c19e7e67d84b,8ae6af9e-40fd-4339-882f-79f5316c2a62,6e621098-33f9-4a6f-8f87-86b1311ae399,7.4
594c87f5-bca5-41e6-8002-4ed58ac55a04,8ae6af9e-40fd-4339-882f-79f5316c2a62,fa846416-b8a4-4049-9ab5-df4d2d3d3a78,2.8
09248d93-d2e3-47ea-91ac-1bf0ffc70b20,8ae6af9e-40fd-4339-882f-79f5316c2a62,27c905ee-8f16-46c8-b62a-d35add4c4f9d,2
c68492a3-eebc-4872-92c0-ebd4dd45cba0,8ae6af9e-40fd-4339-882f-79f5316c2a62,515e6d88-39a8-455d-b047-5be9d59f19c4,3.2
d4117f63-d1b3-4e24-9be8-1cad677a30f7,8ae6af9e-40fd-4339-882f-79f5316c2a62,f5237175-2d23-48b6-841b-6874d1aab570,4.5
d212f4de-a048-44b1-90b0-bd9eec3a9409,8ae6af9e-40fd-4339-882f-79f5316c2a62,17a1a08f-bbe3-464c-b79e-89207c3b078d,8.8
87f69049-3c34-411f-88d1-5041826627ca,8ae6af9e-40fd-4339-882f-79f5316c2a62,5180c90d-2b2a-468d-a590-4533cfa4c9df,3.7
b7fb0866-e223-41d1-bfe0-d81850080cdf,8ae6af9e-40fd-4339-882f-79f5316c2a62,350a8357-c536-4c20-98e4-c9e976b95fab,6.6
9f0468ef-3019-40b1-94fd-21638d18f801,8ae6af9e-40fd-4339-882f-79f5316c2a62,3daaabbb-e8c4-4cb1-ad85-cfa46702e13a,9.4
8f23f78e-e192-4304-843b-56ffb115c6b5,8ae6af9e-40fd-4339-882f-79f5316c2a62,691bde14-5cdf-4415-9ba4-aebef8f7933a,2.8
82fad21c-ed90-414a-90cf-c88dcd90fa93,8ae6af9e-40fd-4339-882f-79f5316c2a62,1a97a0fa-9078-4da4-a574-a98992350d2e,5
00f8ebbc-4ece-4d50-9de2-923e9d8d6956,8ae6af9e-40fd-4339-882f-79f5316c2a62,41af4744-0af9-4ac8-801b-ae31db28d206,7.6
11765114-bbfd-4aa1-aad1-5e01b93a2f26,8ae6af9e-40fd-4339-882f-79f5316c2a62,c1ec8bef-84a4-4464-8180-b2e450a7bfaf,6.1
0a2d1cd8-c512-45a7-aa8b-3c9b0507ad71,8ae6af9e-40fd-4339-882f-79f5316c2a62,2b42a8d9-1f36-4298-8b98-b1967db24e07,8.5
36f82e51-e87d-4871-9cf1-8389d53852b4,8ae6af9e-40fd-4339-882f-79f5316c2a62,77e77a83-bfc3-4bb0-898c-ff74245d915d,8.6
5d14f131-3e90-4ade-ba6f-7dd047e2c3da,8ae6af9e-40fd-4339-882f-79f5316c2a62,930c7035-0f2a-45ec-8668-941a90e86001,9
52ced508-c88c-4ed4-8cf5-8659f41fb232,8ae6af9e-40fd-4339-882f-79f5316c2a62,b9dc91ab-d891-4d5c-af61-be1df0a57eef,8.8
7e278588-a544-441d-8376-a3d7d8156c73,8ae6af9e-40fd-4339-882f-79f5316c2a62,5409bfee-3d8f-4394-9603-683bf6e7db17,5.6
33f6d40c-01be-41e2-9d4e-5583f65e5d63,8ae6af9e-40fd-4339-882f-79f5316c2a62,1ea15acf-d1d3-4dbe-b466-3b9ad56e7ae1,9.5
9cb13287-9699-4744-9f8b-40c53e383be0,8ae6af9e-40fd-4339-882f-79f5316c2a62,d2e898c1-b5df-475a-9a00-7268ea8014ba,4.5
86c91995-cb8f-4456-994b-fb6ea5452400,8ae6af9e-40fd-4339-882f-79f5316c2a62,98b843aa-ff30-4aa8-b653-a0ec86c82190,4.8
a138eee8-528c-48f0-afde-ce85a6f3d206,8ae6af9e-40fd-4339-882f-79f5316c2a62,58a66e85-b0fd-43ff-a307-14658c144edc,9.2
752b5e2f-8f6b-4b18-9e50-61927acbb7ca,8ae6af9e-40fd-4339-882f-79f5316c2a62,84803ab9-cacb-4862-aa4e-aeb2494a6844,5.6
e93efa34-b763-4ff8-a488-f057b5e929cb,8ae6af9e-40fd-4339-882f-79f5316c2a62,4bc92213-9432-4c00-bb4d-2c12a80442be,2.9
935a8f34-48b9-4a87-ae2e-e4a1bb94db51,8ae6af9e-40fd-4339-882f-79f5316c2a62,313afc34-6695-4a5d-a5df-5749c836ae8b,3.9
2b84d81c-ac90-477a-b3e6-9115186550e3,8ae6af9e-40fd-4339-882f-79f5316c2a62,4e85869d-ad58-49d3-93e0-f2d38e20b42d,2.7
52a9e486-7040-4943-ad34-c6b5feec2ac1,8ae6af9e-40fd-4339-882f-79f5316c2a62,37c22219-1173-4bb5-8c77-e2e244d48664,3.7
7c7857fb-2b7e-4c27-bf71-9778b89281ef,8ae6af9e-40fd-4339-882f-79f5316c2a62,41d724cc-e37b-47a7-9d87-69516d5a4cb3,6.3
16c815e1-bbbe-4faf-97e2-61c6f02646bd,8ae6af9e-40fd-4339-882f-79f5316c2a62,15414161-16c1-49ec-958e-b929462e0972,7.2
f90be823-3a84-4122-b5df-9b386eb214a0,8ae6af9e-40fd-4339-882f-79f5316c2a62,cf229ab6-0d10-4518-bf38-f19ef4e574ec,4.5
9b56f394-45b6-4519-a996-8dc452a6d2ab,8ae6af9e-40fd-4339-882f-79f5316c2a62,a31130cd-df10-49b0-b473-b20e4638bf2b,7.5
83c4abcc-5a6a-4daf-a61b-339361c88411,8ae6af9e-40fd-4339-882f-79f5316c2a62,39870aab-c448-4ff2-9e34-126af3e32897,5.9
b1f5b814-f026-4572-b35b-28c7b20639aa,8ae6af9e-40fd-4339-882f-79f5316c2a62,072e4939-168f-46ac-b7e5-c7377d982156,3.5
a8612a6e-51c5-44d9-aad1-ebd9778dd352,8ae6af9e-40fd-4339-882f-79f5316c2a62,8ce8ad90-6bb4-4e2c-85c8-de472c5b18ab,5.8
07232df1-ce37-499a-bfed-5cb3da748123,8ae6af9e-40fd-4339-882f-79f5316c2a62,320d1021-6838-4e70-8345-04feb795a663,5.7
dbdbaf7c-06fe-4216-921c-18b549cac5b7,8ae6af9e-40fd-4339-882f-79f5316c2a62,6212adbb-81f5-446b-bd27-1652e29ebac2,6.9
ff649130-ec03-49f9-9732-4338247560f9,8ae6af9e-40fd-4339-882f-79f5316c2a62,6bd227ee-fc72-455d-8931-d9a67bdb25a0,8.3
497a5fda-6541-4990-b759-4ff401162555,8ae6af9e-40fd-4339-882f-79f5316c2a62,3e4e6047-5602-4612-a8cc-d764e0bc93be,2.1
61cc3efb-bfcb-4fd4-92a2-ebb053aacfcc,8ae6af9e-40fd-4339-882f-79f5316c2a62,f58a44ea-e598-4c71-8115-7fdcf7e65247,6.9
4bf3a88c-db96-43bb-99c8-a87629c0c785,8ae6af9e-40fd-4339-882f-79f5316c2a62,bfdcd878-8d63-4ba9-b424-13f12a2e0922,3.3
cb79d3c1-1e4c-443f-8183-ab674cb2f014,8ae6af9e-40fd-4339-882f-79f5316c2a62,f17dd633-3b97-4fc3-a244-ec89fabf1091,5.8
c153e37e-675f-46b9-bb4a-2ddd1a0c4f93,8ae6af9e-40fd-4339-882f-79f5316c2a62,ae1bf116-c313-42d9-bdcc-0c1cac8d399b,7.9
36e12401-9726-4d3b-a924-5a1c7434b329,8ae6af9e-40fd-4339-882f-79f5316c2a62,dc5607b5-20f8-45d3-9acf-1d9d93e71e0d,5.9
874822cb-35d6-44e8-9be5-7db83192d230,8ae6af9e-40fd-4339-882f-79f5316c2a62,71e34af9-6097-46a3-899c-d6f5b5bfadae,4.2
0b00f46c-c18c-4199-8f75-124044392bfa,8ae6af9e-40fd-4339-882f-79f5316c2a62,96cef111-9514-4fae-88d4-69323652456d,8.2
2a9b0ecd-9b67-4e33-a8aa-1a2f9505b5c0,8ae6af9e-40fd-4339-882f-79f5316c2a62,0a43cd16-79b9-4185-9d70-6324b310c152,9.3
9e2f6a23-273d-4917-b456-731c5e35419a,8ae6af9e-40fd-4339-882f-79f5316c2a62,036b3fef-3989-48f8-8041-b4aeed2583c0,8
ef9e245a-d971-459b-8eb6-41526ad42801,8ae6af9e-40fd-4339-882f-79f5316c2a62,2c68bccd-fb66-4a84-abd4-c2f0a42e511d,3.5
f3d24bd2-84a5-419d-8993-abd1c97f0e3e,8ae6af9e-40fd-4339-882f-79f5316c2a62,a44edd59-272c-4a1e-a50c-9b5ddb71b654,3.5
c27dedcd-b51c-40c2-b224-37b5d79fc556,8ae6af9e-40fd-4339-882f-79f5316c2a62,17e99fa5-1ab5-4232-8e77-e67faf676cea,6.1
f156c62a-6be7-42c9-9173-ed2e9c4ea884,8ae6af9e-40fd-4339-882f-79f5316c2a62,269af2b3-2611-4c97-8518-009109b33c9d,8.9
4235348e-7769-4621-9a89-dc8ce6fc3031,8ae6af9e-40fd-4339-882f-79f5316c2a62,7570d1f6-1a73-4b05-b4b8-83a2bb3463dc,8.5
70731afe-5468-4cb4-92f7-091142358d87,8ae6af9e-40fd-4339-882f-79f5316c2a62,02da202f-6a07-445c-87ad-09ced76f5280,4
003180b3-b228-4c83-beb8-990353341c00,8ae6af9e-40fd-4339-882f-79f5316c2a62,2d824473-f3ee-4af3-bc2f-129134f272bc,9
3c98dda1-c02c-419d-b80b-7f1667f5e569,8ae6af9e-40fd-4339-882f-79f5316c2a62,8faeabe9-ddbb-40fe-a66a-b51b17305f26,7.9
d7cdf26d-cf54-4bdc-b0c8-21b889981135,8ae6af9e-40fd-4339-882f-79f5316c2a62,d4ed623a-10e7-4edc-8ddc-7397fb437858,6
756f118e-2e9c-45fd-9049-dfab470ee742,8ae6af9e-40fd-4339-882f-79f5316c2a62,b523c8de-0545-4d94-89f8-1b81aff5f27e,5
965bfcc8-87b9-4028-805d-05305584f89d,8ae6af9e-40fd-4339-882f-79f5316c2a62,e4dbec31-3555-40ae-a391-7694eda3ff5a,7
54babebd-acc3-4c9e-a5fb-299789bce99c,8ae6af9e-40fd-4339-882f-79f5316c2a62,a03a1de1-79ed-4bba-8864-2dab4863088e,7.2
3cf26594-9045-4ec4-9a93-8072804bc35e,8ae6af9e-40fd-4339-882f-79f5316c2a62,8eb9ac36-a9a2-43ab-b544-40c66b22774b,9.6
58900258-a3e2-452c-ab8a-96b3e40dffe5,8ae6af9e-40fd-4339-882f-79f5316c2a62,8400abc7-d62e-4325-8709-9bdc5684c823,4.9
69165b0f-23e5-4daf-93fb-694590261505,8ae6af9e-40fd-4339-882f-79f5316c2a62,b4080f62-4a2e-4475-80c9-fda62c1e686d,5.3
5fb56e68-34c6-4bc5-b3ea-9f0678b2fc10,8ae6af9e-40fd-4339-882f-79f5316c2a62,ed5835a4-bb9e-4a3a-b701-eaaafa162a24,7.2
af460736-dd98-4efa-89f5-291a837d49cc,8ae6af9e-40fd-4339-882f-79f5316c2a62,1c1ba85b-c1ba-41b9-9e39-247fe9f9f53a,4.7
75e433d6-f7d6-4816-94fa-2f2207da6467,8ae6af9e-40fd-4339-882f-79f5316c2a62,fb97ac52-10a6-41fe-86be-77b0d9318fb5,3.2
e436f0ce-2577-4768-9b22-9a147f64078f,8ae6af9e-40fd-4339-882f-79f5316c2a62,9b3b950e-2e06-4bb2-8bbd-54f6b325dccf,7
