UUID,Subject,Student,Point
b79374c5-3377-4e7e-b988-d9a5e9a12c49, 0b23c037-8662-4639-87b8-40bc0975ab93, 25aa041c-fdb2-4be5-a2e3-87524fdeb333, 4.1
9d07c210-b7d5-4b1f-bff2-403d52bb5629, 0b23c037-8662-4639-87b8-40bc0975ab93, 0198892d-62c5-4473-aeb1-bc74f821230c, 8.5
4b1218ec-a48a-46f1-a0f1-7c4ed9757d58, 0b23c037-8662-4639-87b8-40bc0975ab93, 31edda90-7d9a-4988-a90a-e531271c317b, 3.4
a6e5640e-429e-4fb4-86c1-db62fc6d99c3, 0b23c037-8662-4639-87b8-40bc0975ab93, bf9a8158-f4ef-44f9-8599-bcd84f4351f7, 6.1
f0a04e26-c13b-4336-8799-82248136c408, 0b23c037-8662-4639-87b8-40bc0975ab93, b94a09a9-6786-46aa-9cfc-8c845a66feff, 9.3
1c3e4a8f-20df-417e-a475-9c4880ed93e9, 0b23c037-8662-4639-87b8-40bc0975ab93, b9a87714-5718-4ccd-8a87-3ffa101f2d70, 5.8
1b492712-9184-4374-8419-6c50e148c4f4, 0b23c037-8662-4639-87b8-40bc0975ab93, 9291fcb4-b9d8-47e6-87e3-aa64f316d6ff, 9.8
dd8a9001-2d98-4440-8e9c-35a1ae7426a6, 0b23c037-8662-4639-87b8-40bc0975ab93, 1b4fa9c1-dbce-4303-92e4-fb1328db6c25, 7.2
629ed310-4137-467e-9244-65f9a63e87c9, 0b23c037-8662-4639-87b8-40bc0975ab93, 6f327df5-f704-4dab-97e5-939e966d2aa1, 8.6
5c928837-1fcb-4269-9ce4-9c6965b08894, 0b23c037-8662-4639-87b8-40bc0975ab93, 78f0c472-d485-4ab6-9880-c8496ec19cce, 8.5
1237f817-396e-4419-bcf9-ad4e075fb103, 0b23c037-8662-4639-87b8-40bc0975ab93, 29b4c687-d633-4ec7-89b8-ba5b2fc49e8c, 10
ec16709d-6020-4b59-81f2-bda799189854, 0b23c037-8662-4639-87b8-40bc0975ab93, 21196309-8040-44c3-b517-dfd30f80be27, 2.6
b29b4fda-ddfc-4c5f-a84a-aebf6e7656bb, 0b23c037-8662-4639-87b8-40bc0975ab93, f8e4b655-41b0-485b-bad0-15b3c99ad62c, 2.7
f2512a12-b67f-4b60-82b1-a407db287bf7, 0b23c037-8662-4639-87b8-40bc0975ab93, ff5ae7d8-89e3-45ab-8c5e-595b5e1a3339, 2
247d025e-848d-4dc8-9b5e-b91d9d31b58f, 0b23c037-8662-4639-87b8-40bc0975ab93, 971a6b11-5d80-4db9-9e61-a2a47d0aef44, 4
7e859bfe-beae-4e1a-a051-93071efd69a8, 0b23c037-8662-4639-87b8-40bc0975ab93, 8c14bded-c535-48fb-8e85-40a68b3dba4e, 2
91579cc1-0352-4ccf-b2a7-f264347f1ced, 0b23c037-8662-4639-87b8-40bc0975ab93, 4228f773-b292-4abb-8f57-d0191d20d7df, 3.4
6bbdf286-f7fa-476d-a496-ea05e5500d1a, 0b23c037-8662-4639-87b8-40bc0975ab93, aa809328-bb9a-44ff-b8ef-99cd94f0a742, 7.2
ed10d10f-13db-4842-bc26-ea5c6d1abd52, 0b23c037-8662-4639-87b8-40bc0975ab93, 9e027585-b086-4089-8903-db06fc5dff8a, 9.5
ec699f3a-016e-4379-8bb2-5ae338a1ebce, 0b23c037-8662-4639-87b8-40bc0975ab93, cf162e9b-c73d-47b3-8638-b6ad9b149e15, 6.9
af47b48c-83ba-45ad-abfe-c373012fba38, 0b23c037-8662-4639-87b8-40bc0975ab93, 67cfe2da-dda5-49e1-aee3-949d24025c3e, 3.1
ffb665e5-5ce9-4ea3-8259-21ce2b0f37f5, 0b23c037-8662-4639-87b8-40bc0975ab93, 71f5b5f2-d5e7-458a-8358-feedd5b97581, 2.4
e4bdaa30-f74a-468a-868c-5c5a62e67af2, 0b23c037-8662-4639-87b8-40bc0975ab93, 3fa0b6d4-3359-479a-befb-b97a5a870151, 5.2
eaa90564-9c06-4008-adba-db42315e3ce7, 0b23c037-8662-4639-87b8-40bc0975ab93, a84b3181-b3e5-4d61-b3ce-8c5170b967b3, 2.2
560326d2-d06d-4d31-977d-c8a21335c69d, 0b23c037-8662-4639-87b8-40bc0975ab93, ff58baf5-934f-4de3-b54f-6d583f5c6d9d, 6.7
63faffe7-b3aa-4f11-a6ea-6aa1b0fe0181, 0b23c037-8662-4639-87b8-40bc0975ab93, ec7dd1a4-f308-49d4-b529-d2335f385b3f, 5.6
0586c04e-4b41-4f97-8ff6-af2ed3c775d2, 0b23c037-8662-4639-87b8-40bc0975ab93, 83f70a9d-63a5-4924-a8eb-e57b5632ee8f, 8.1
9392cb88-bff0-45cc-8c28-f3ca7b163275, 0b23c037-8662-4639-87b8-40bc0975ab93, b0e590ff-a4d0-42e9-b8e6-d2282d1a1bde, 2.3
7538213d-d714-46a5-9c4a-93fc8e266e17, 0b23c037-8662-4639-87b8-40bc0975ab93, e697886e-d250-49ef-a2ad-e1e8cfc4a133, 4.5
f5bbbbc6-5012-4127-988f-4484f0abf7bc, 0b23c037-8662-4639-87b8-40bc0975ab93, 964ed5a8-ef74-456a-a8be-76eda74e77b3, 4.9
124eed0d-955c-4250-ada4-b52aa8ba0645, 0b23c037-8662-4639-87b8-40bc0975ab93, 2c824532-4d54-4e7f-bbdb-9c1a75fd3355, 6.2
3882dd64-15ba-4da5-9f3b-ed9e1fd4cada, 0b23c037-8662-4639-87b8-40bc0975ab93, ac8add6b-49b9-4a2c-b302-ecaa20d2dc77, 6.4
628d1110-73ed-4203-82b8-922f1498e7c5, 0b23c037-8662-4639-87b8-40bc0975ab93, 9248bce0-026b-443f-a77c-a4d9ea7acc65, 7.6
d4e80abe-1e47-4eeb-bd1c-6ce0ec6161cd, 0b23c037-8662-4639-87b8-40bc0975ab93, 68bc0eda-fc1e-401a-8749-53e51a2a5287, 9.9
96b7595e-72da-4959-ad68-fb4da0142a0c, 0b23c037-8662-4639-87b8-40bc0975ab93, c8a4de78-6f75-43c8-b01c-8663658875d4, 6.3
ff37fa64-bd5e-445a-8018-5a1d29f77f2e, 0b23c037-8662-4639-87b8-40bc0975ab93, 9c67722b-f2b7-4a8c-9670-b3102dffb22a, 7.3
40ac54ea-f824-4341-b82f-e595c35d5162, 0b23c037-8662-4639-87b8-40bc0975ab93, 5148e040-4126-45cf-8a11-d3e329aa6ccb, 3.7
e3a6bf04-c526-4593-947c-bdebece84a3e, 0b23c037-8662-4639-87b8-40bc0975ab93, c9594f71-0830-47d8-a3c1-70f33b831e00, 8.1
39eab00f-d6bf-4327-a9c9-6675801c2b13, 0b23c037-8662-4639-87b8-40bc0975ab93, ef4b2d3c-c5a1-4b4e-8368-97d78d02b608, 2
7f921539-4165-4f2f-9074-119edb125012, 0b23c037-8662-4639-87b8-40bc0975ab93, 980aeeac-e502-474e-8ef7-a671f9077d69, 4.1
58313fba-cbe2-4994-b77c-ea7285b03000, 0b23c037-8662-4639-87b8-40bc0975ab93, faca51e5-7483-4623-abe4-2aa261e623c2, 7.1
c51f0309-0242-4537-8a47-1e0f2b8a7041, 0b23c037-8662-4639-87b8-40bc0975ab93, ffd41855-b41a-4f92-bd72-e97a84a4d3da, 4
ac100cc5-f93a-4811-9590-112d8342731a, 0b23c037-8662-4639-87b8-40bc0975ab93, 8258898e-9871-4988-9a06-fdd859e4f627, 9.8
abb90360-0461-4263-9972-924999b23e31, 0b23c037-8662-4639-87b8-40bc0975ab93, 44b491db-6d2d-4307-8220-ebd18aa4f61b, 7.8
6e023ed1-cbb0-4ab3-b425-c1d20fec8835, 0b23c037-8662-4639-87b8-40bc0975ab93, b16de743-efb0-4e26-ba4f-bc9d199b572e, 7.8
83b24bbb-5bde-432e-ab89-492b134a0959, 0b23c037-8662-4639-87b8-40bc0975ab93, 558e3b73-59c5-4b71-b3f7-c00c7c8f1a26, 8.3
01474516-a4db-447e-8809-f803dcfc3370, 0b23c037-8662-4639-87b8-40bc0975ab93, 6295b4c0-c634-411a-99cc-70ee27df30a1, 9.3
1c93df19-cd63-4ef3-b7b6-f4ef60591002, 0b23c037-8662-4639-87b8-40bc0975ab93, 4af2ce6b-f4ab-4a9b-bd5a-eb89c6ab999f, 8.5
b6ae1b7f-8ee2-45a2-8cb0-f4558bd4329e, 0b23c037-8662-4639-87b8-40bc0975ab93, bf4ac1af-6c1a-4004-9c7c-104aeb8c1d45, 9.7
e73c304a-6dd3-4f70-bab4-a28ffd001cbc, 0b23c037-8662-4639-87b8-40bc0975ab93, 34097e75-24cf-4d1c-9e87-ed574c3a9e82, 4.4
6255bd71-a51e-4bb5-958d-95af1ea86071, 0b23c037-8662-4639-87b8-40bc0975ab93, 8551506d-aad1-42c2-a945-3d1462564fd5, 4.7
15a8e99b-c574-44ed-bc9b-e09462add8fa, 0b23c037-8662-4639-87b8-40bc0975ab93, 90b3fccc-1db4-45ae-ba73-79b24e5e3402, 3.9
3184a781-8826-456b-9c31-60253926cece, 0b23c037-8662-4639-87b8-40bc0975ab93, 885aa7ea-488e-4c90-8006-c1b2e1ebbbcb, 6.4
628e6edf-fdf8-4493-8fc1-0b00163ae239, 0b23c037-8662-4639-87b8-40bc0975ab93, 2e6fcf11-2cfc-48e8-accf-d8ac4d288235, 6.7
dbd3158f-1cbc-48eb-b933-84184c9391b3, 0b23c037-8662-4639-87b8-40bc0975ab93, 3f92d2a5-544f-4311-84bc-e5f7237aeafb, 7.7
5b552779-4a6a-42fe-a6f2-b9612a0e7f98, 0b23c037-8662-4639-87b8-40bc0975ab93, 38238d81-b583-4ba7-ad20-a459687c8647, 9.6
c8455aee-d990-4966-86d2-bc77b225d0df, 0b23c037-8662-4639-87b8-40bc0975ab93, 54ea5a24-a909-4b2a-884d-9763751527d8, 3
5e37025d-c1a1-4f01-894d-d5840c4b0bba, 0b23c037-8662-4639-87b8-40bc0975ab93, ae3ebb80-fec1-43e0-8ff7-3d54b1efb9f3, 9
a412147e-8420-49a8-ba90-3d3a87af6044, 0b23c037-8662-4639-87b8-40bc0975ab93, b64255d1-af99-4592-8ba8-fa24b9f39832, 7.3
93e65802-9101-462d-b2b8-a4f9f96eca22, 0b23c037-8662-4639-87b8-40bc0975ab93, 951e0f16-1678-49ed-ac22-2370d06cb9a5, 3.4
946d516b-1320-4218-a419-496fbfe1f0b1, 0b23c037-8662-4639-87b8-40bc0975ab93, 53db0b1a-a5c1-4df3-95cb-41745d16d797, 5.5
39bc6edc-4fba-4022-be81-5877c239d3f2, 0b23c037-8662-4639-87b8-40bc0975ab93, 15edf236-8bc3-4f31-b0b4-596655dfea98, 7.2
c26261bd-f68e-4c8f-b9c2-b53f9500a41e, 0b23c037-8662-4639-87b8-40bc0975ab93, bfe4a762-d06f-4b18-bba2-02f6aea8c9b7, 2.4
be27a080-a57c-4d3c-aca2-e263220ac6d9, 0b23c037-8662-4639-87b8-40bc0975ab93, a224d369-a8f5-40ee-8567-1b43f237dcd2, 3.4
38339e39-2221-4bcc-9a39-cfe5df919248, 0b23c037-8662-4639-87b8-40bc0975ab93, 0f1e0c2e-e738-4c2a-84af-74b3cad69762, 2
e3203be8-d36e-4900-9fa0-131a423743b6, 0b23c037-8662-4639-87b8-40bc0975ab93, b34f0756-925f-46b6-a481-524c7e3eaafb, 3.3
a877851a-d634-4531-a2e2-9700c0a3dee9, 0b23c037-8662-4639-87b8-40bc0975ab93, 5df0a49b-98ee-4af1-87bf-1a912f754453, 2.9
e9653861-1105-4550-bd50-1472413b15b9, 0b23c037-8662-4639-87b8-40bc0975ab93, a81c1089-aabf-42e7-8899-4e0bb37ef1a7, 8.8
01fd4e96-5938-49c6-841d-a1791997b905, 0b23c037-8662-4639-87b8-40bc0975ab93, 3bd0b59f-7739-405d-8ea1-754c672a0366, 3.6
09ab9d96-396f-4e8a-97cd-9e1e2c7395fd, 0b23c037-8662-4639-87b8-40bc0975ab93, 0c52e32f-ef7d-427e-9ece-5f1cf5a5a1eb, 4.6
ec675ef5-629b-4a60-b03e-3d17845522d7, 0b23c037-8662-4639-87b8-40bc0975ab93, 89209dc3-1d08-4748-8787-589a24b5ecc3, 6.2
a6a14d36-c300-4442-a2b9-59345b864197, 0b23c037-8662-4639-87b8-40bc0975ab93, adcd2399-5359-4216-99d5-4a3a307b93b9, 3.1
ff4804e9-e8d2-46cc-ac9b-87e37975d91c, 0b23c037-8662-4639-87b8-40bc0975ab93, 77c23a9d-c4c2-49df-8438-b0c56002ed96, 4.9
556dd679-c4f3-444f-b1d8-d406cf8e9114, 0b23c037-8662-4639-87b8-40bc0975ab93, 7d3493e3-f735-48a5-9079-72fc9a121a22, 5.2
3af1fa33-619c-4de9-8117-898aeeede393, 0b23c037-8662-4639-87b8-40bc0975ab93, 5d612331-ce3a-4d5c-aa23-783472ae68f8, 7.6
25a1d8c1-66d6-4ec4-b40e-8f2fc973abb4, 0b23c037-8662-4639-87b8-40bc0975ab93, 77286536-901c-49b8-ab2e-e1a43fae80eb, 7
1747b3e3-8157-4687-8545-15d7ddd48363, 0b23c037-8662-4639-87b8-40bc0975ab93, 42b7f2e9-e97a-46b7-b308-e924c2746c1f, 8.5
c3297bcd-ea71-415c-9b80-bdcf0bea37a7, 0b23c037-8662-4639-87b8-40bc0975ab93, 136881a5-7b1f-4b0a-9093-11e5b62063e9, 5.2
3e93f892-fc91-41a5-99b7-a2253c8c4e9a, 0b23c037-8662-4639-87b8-40bc0975ab93, 0d368d85-1f5f-4e9d-a5a9-8815ae3fcb0d, 2.2
91df9a8e-a8bd-4072-a1f3-69c0f33fb3a1, 0b23c037-8662-4639-87b8-40bc0975ab93, 7493343d-7ee4-472a-8183-967b9440de4d, 6.2
638e85ab-9984-4ca2-aace-ea43a4cf9ff4, 0b23c037-8662-4639-87b8-40bc0975ab93, a3b49753-40bc-4eb3-9821-8bdd369eb26d, 4.2
b8a4718e-6545-4999-863a-91d057a46a22, 0b23c037-8662-4639-87b8-40bc0975ab93, 3590acec-b785-4134-8c66-2325d751f51f, 7.5
a130d64f-7290-428b-9d2a-ca2305998aa9, 0b23c037-8662-4639-87b8-40bc0975ab93, 34353780-ed54-4cff-96f6-fafd89eeba0d, 8.5
c0e69b79-71ca-45ba-a701-89a157bd36f9, 0b23c037-8662-4639-87b8-40bc0975ab93, e7409483-73e7-488a-82da-ea42512eb50b, 8
49d6a9c2-85ce-45a3-9cb3-a1b408a46d8c, 0b23c037-8662-4639-87b8-40bc0975ab93, d6ed7791-284e-460b-a1e1-b50842de0f9d, 8.1
3c7d82e2-5e14-4186-909d-96bbb70906ae, 0b23c037-8662-4639-87b8-40bc0975ab93, 1b564fe1-8dc2-4b7b-b90b-8cc04cfc5ee0, 2
79ad770a-a1c3-4972-b815-43612da86500, 0b23c037-8662-4639-87b8-40bc0975ab93, 50649388-fcb4-4cb6-82c5-179a5421dd79, 7.9
7b6ee65c-258b-4a59-8aa6-1b09554bc8f0, 0b23c037-8662-4639-87b8-40bc0975ab93, 5f6ed754-4033-4f65-809e-7210fcb87b17, 8.7
8080ed6e-59a3-4e84-9fe1-5de1d632e356, 0b23c037-8662-4639-87b8-40bc0975ab93, 015ac7bb-4744-4929-9902-eada63f78219, 10
0c89d317-8232-4811-a368-14c8edfbe2da, 0b23c037-8662-4639-87b8-40bc0975ab93, 49956ea6-5c1d-4ee0-a537-16065aa6461d, 4.6
639b1fc6-4a62-4835-bdcd-b7b8477c7609, 0b23c037-8662-4639-87b8-40bc0975ab93, da003127-28d7-41e1-91b6-ad4611c0798d, 4
64d5a4f0-84cb-40a5-89ca-3e74ac793e81, 0b23c037-8662-4639-87b8-40bc0975ab93, ce2a988e-e6aa-4a46-a681-914f87c026c2, 2.5
36cbba2b-0219-44e4-a85b-6e599b2bec65, 0b23c037-8662-4639-87b8-40bc0975ab93, 1a42949d-9137-487d-bab4-6b4b1ac71f14, 8.6
23814e7e-f1bc-4a1f-a164-bf29d1812ad9, 0b23c037-8662-4639-87b8-40bc0975ab93, f506000e-349b-42f6-865d-ecbd018c0508, 6.5
7981d552-2f28-4f19-9da5-21ba371c7318, 0b23c037-8662-4639-87b8-40bc0975ab93, 229f51c6-a0fd-48dd-b423-e187ee7a7de2, 6.4
44cdb8f4-cec3-4d7a-8137-f96599a9ef76, 0b23c037-8662-4639-87b8-40bc0975ab93, b3148b57-7fce-4b63-9f16-62b736c7cf6c, 7.7
93156936-2e40-4df8-b81e-93b7bfbba0ed, 0b23c037-8662-4639-87b8-40bc0975ab93, 83491f16-0bdd-4540-a097-a230e760ef80, 9.4
4bf19c69-3710-4456-9e13-38de38a4c875, 0b23c037-8662-4639-87b8-40bc0975ab93, 689c2d39-d149-4afd-8291-f37677626ccf, 6.1
77c72f95-2672-47d8-b57a-63770b5d9d9f, 0b23c037-8662-4639-87b8-40bc0975ab93, 99b133ff-967a-4d36-b0fa-ee0d74f51e87, 5.5
005626a8-84eb-4a38-a87d-7af10fd40e6f, 0b23c037-8662-4639-87b8-40bc0975ab93, f5fd3dcd-5881-4aa7-a454-9ce35a4d58be, 4.2
b206fbb7-6303-44eb-8456-51c0f45b1463, 0b23c037-8662-4639-87b8-40bc0975ab93, 658f892a-052f-4a02-9281-cc03b553b945, 5.1
e5295aad-ed0d-4980-a7dd-5c254792de80, 0b23c037-8662-4639-87b8-40bc0975ab93, 45330553-cd1a-41e5-9ebc-a58ecc54e892, 8.3
16025db7-0b34-4a77-9ab2-d73d67f7b4a3, 0b23c037-8662-4639-87b8-40bc0975ab93, 81d41593-3db4-4fa5-b85c-29f8b6a3219d, 4.6
7a967a98-c24b-4c56-9242-969b0add7855, 0b23c037-8662-4639-87b8-40bc0975ab93, 0fda109e-755b-4be3-a2a8-7329da89d1c2, 4.9
dd5549a5-d088-4355-ba36-e30a07c58017, 0b23c037-8662-4639-87b8-40bc0975ab93, b09b9b25-06ad-4df7-9297-720d612e319f, 6.1
80b70f51-bd36-440f-8ab3-be6e85b4c1bf, 0b23c037-8662-4639-87b8-40bc0975ab93, d0bca1b2-1bee-4455-aedf-acda66701eb0, 9.4
b0894050-4c63-4e40-bb19-4efb3ab406ff, 0b23c037-8662-4639-87b8-40bc0975ab93, 53a2f7a7-eed5-4996-90d8-c77e1d6fd329, 6.8
89238275-2786-4eaa-9506-d0d341ceda43, 0b23c037-8662-4639-87b8-40bc0975ab93, f5af865c-9e87-4abb-b157-aedb82c840a3, 9
2c65b62a-1dbe-48be-9d43-5c82629a5420, 0b23c037-8662-4639-87b8-40bc0975ab93, 63ce42c5-8ae4-4c5f-b824-bf038ab5ee8b, 6.9
0cc7ab34-14be-4edb-a295-9d0340555568, 0b23c037-8662-4639-87b8-40bc0975ab93, c6d2d18e-bded-4d52-ac15-0c747bb04063, 8.5
d59186c2-8c5c-4a65-b904-064b10e8b768, 0b23c037-8662-4639-87b8-40bc0975ab93, 2ede95da-e2fe-4e25-8571-35e875ad1909, 8.9
60b20432-c5ea-4b63-bee8-2c3079204f9a, 0b23c037-8662-4639-87b8-40bc0975ab93, 142dcb98-50ef-4979-b5ed-62cb01d71d87, 5.6
bf11c079-a040-45e0-93e5-435cb2be4184, 0b23c037-8662-4639-87b8-40bc0975ab93, 866af152-592c-4a87-8895-66039a41cd4d, 6.5
37e01775-d21f-4084-b9cb-2f838ea92897, 0b23c037-8662-4639-87b8-40bc0975ab93, fb298db0-fbf7-42db-a6a5-d18e4763f594, 8.9
a64810a2-24ff-4d99-b0f8-54ece2116c7f, 0b23c037-8662-4639-87b8-40bc0975ab93, 5edcc264-5010-4e3e-ae38-4d9155404e3e, 7.1
857c234a-d1ed-4154-98df-2cfd5aae0e3c, 0b23c037-8662-4639-87b8-40bc0975ab93, 9b20c8f9-bae3-4ff4-a4d1-2299eaa717f1, 5.9
1a11f8c3-92a4-4eb9-8a6e-64164d53dc3e, 0b23c037-8662-4639-87b8-40bc0975ab93, ba87fa7b-87dd-4fda-9a8b-54732f484dee, 6.5
c0be5522-4b9e-4a1d-86a4-47d0f7e19db1, 0b23c037-8662-4639-87b8-40bc0975ab93, 25e831ae-a680-4c90-8c9c-123e2849bd09, 2.3
aab9c68f-9dfa-4e9c-a4cf-43f59d5a1c23, 0b23c037-8662-4639-87b8-40bc0975ab93, afd991c9-3388-4be3-8b43-14553f46c1fc, 3.2
fc4b80a9-ed76-485e-a76c-ea825531b32c, 0b23c037-8662-4639-87b8-40bc0975ab93, 9a32884d-7837-4c9f-bf4e-49dbd88c7c98, 7.9
5dede1a4-b0d9-4c43-9419-3fb00a76e1df, 0b23c037-8662-4639-87b8-40bc0975ab93, 52556c08-522d-4294-897c-d4454145f4a9, 3.3
c38a05b1-504c-4fd0-83b0-8782ad0592fa, 0b23c037-8662-4639-87b8-40bc0975ab93, a7433757-70a1-4e09-86c3-7d33a52f5732, 2
39b419a8-226d-4e8f-af67-bc210e4dc384, 0b23c037-8662-4639-87b8-40bc0975ab93, b6dbf27e-9813-47c8-9099-901648d7f14d, 6.6
4f388752-4edf-43ae-859f-4c408feb3e02, 0b23c037-8662-4639-87b8-40bc0975ab93, 88d3c137-7560-4746-b0bd-d3a4cc22f2b2, 6.8
e1869a6b-b4ae-494b-af7c-e331363a54f6, 0b23c037-8662-4639-87b8-40bc0975ab93, 61fe3ebe-2ef5-4165-8ad4-37b702d86187, 8.4
efcbce3b-4d95-4b7c-9b1b-b7a8f3853b35, 0b23c037-8662-4639-87b8-40bc0975ab93, 8e1672b3-d8e7-40c1-b2c3-def2bbbc4c60, 3.4
1613f9f6-3578-45d3-8caf-caebb3454133, 0b23c037-8662-4639-87b8-40bc0975ab93, 13cd71fb-4d25-458c-a0e8-07267439af28, 2.3
af530fcc-7c94-4d5a-a00c-d80f4061a783, 0b23c037-8662-4639-87b8-40bc0975ab93, dc34fc32-cfec-4ed0-9730-785dc001eb99, 6.3
17a82b93-3267-486f-a325-aa7bf1e47524, 0b23c037-8662-4639-87b8-40bc0975ab93, c9ba1d81-c014-489b-a093-bbd93bd2ac89, 6.7
0709fc28-8eb3-4bf9-82fe-9b74298f87ed, 0b23c037-8662-4639-87b8-40bc0975ab93, 813e0e91-399c-44d8-8ed6-a47f914c7f07, 7.8
53dacbab-895e-454b-b721-86cd6fe85060, 0b23c037-8662-4639-87b8-40bc0975ab93, 7fd9c056-c527-4c0d-9211-bf07c175aa8e, 5.4
e61a294c-457b-4a4a-ba6c-d8b50f3d45a1, 0b23c037-8662-4639-87b8-40bc0975ab93, 5898af7d-02e3-40de-8f36-0194aa4ede68, 2.1
6a94e1b6-68d5-43a6-97e5-ea876d35d5dd, 0b23c037-8662-4639-87b8-40bc0975ab93, 0ec80c2f-22cc-4af2-be14-60325959ec34, 7.6
6909a594-3677-49e4-ae9c-f203972019b4, 0b23c037-8662-4639-87b8-40bc0975ab93, 55eef4b0-fc86-42c6-824f-0f909debb963, 5.8
020216c8-e625-42f6-8672-e08d8d27993a, 0b23c037-8662-4639-87b8-40bc0975ab93, b599a449-e988-4893-9d41-fa49102706c8, 8.9
605c66ca-fd89-492d-a196-39c6f024fdd2, 0b23c037-8662-4639-87b8-40bc0975ab93, 25b90d78-92a7-4839-8c7e-b7329ad9e8f2, 3.7
b4a3292c-67ef-4b7f-94b1-46ab5bef3774, 0b23c037-8662-4639-87b8-40bc0975ab93, d96ec29a-02f7-4d21-8dcd-62b28e0fd5ed, 2.6
e8f5290e-aaab-4bc9-a56a-ddb75434e960, 0b23c037-8662-4639-87b8-40bc0975ab93, a88566da-0cf5-416e-a29e-15352107cd2d, 3.4
3e0fecd0-6d4b-4903-a440-ce9746d0f4ec, 0b23c037-8662-4639-87b8-40bc0975ab93, dd2a0ffe-9c10-4600-9a44-b48ae994b665, 9.8
32566acb-6432-44e2-8bca-ef7954dcd800, 0b23c037-8662-4639-87b8-40bc0975ab93, e7022e75-abcc-4f31-8500-28ee958c077d, 6.5
5f8fc20a-7365-4407-8041-4f035e8377b6, 0b23c037-8662-4639-87b8-40bc0975ab93, d312f3d7-9ba2-4da6-846f-0142c3e8aadb, 3
bd5ac810-1f16-4c6e-a779-981ba7202ea2, 0b23c037-8662-4639-87b8-40bc0975ab93, 0a2f7cb8-a37a-49dc-8ef7-889a7f04a2a6, 6.7
cbf17acd-6d22-4032-b723-975937da266e, 0b23c037-8662-4639-87b8-40bc0975ab93, c74b7ebd-dd1d-4421-9a58-113b190d747c, 9.7
145f6f06-0163-4464-9aaf-4846b4f49c43, 0b23c037-8662-4639-87b8-40bc0975ab93, 2610c681-f16c-4fa0-8ef1-77c54ac9582d, 9.3
1c92b7b3-8013-4e37-a340-f8a4eaae71b6, 0b23c037-8662-4639-87b8-40bc0975ab93, 87a35c2f-5085-442f-be27-11934c7d48f5, 3.5
4d974fef-3e7b-4cbe-ba9a-3976618e4f96, 0b23c037-8662-4639-87b8-40bc0975ab93, 4bc91e9b-4bee-4c52-afed-16c84f0b769d, 6.3
f23f924f-8cba-4fc8-8636-33fef0c6b3dc, 0b23c037-8662-4639-87b8-40bc0975ab93, b5a0e060-ec84-4f73-9b1f-592e14f4ebd2, 3.9
cd2b9e5e-e9a4-4e71-943c-b1ba1ca46adb, 0b23c037-8662-4639-87b8-40bc0975ab93, b5719b19-cc04-464f-ad26-37baa007ea3b, 7.5
ffccd544-c851-4ca3-a7f8-c5171ca17de6, 0b23c037-8662-4639-87b8-40bc0975ab93, d72ee154-420b-4094-9321-b33e16acb112, 7.2
0c74920a-c0d5-4228-9455-4b546e9d990c, 0b23c037-8662-4639-87b8-40bc0975ab93, 5e90ad41-644f-4691-ba81-e61fda3ae6e4, 8.3
1f33bb4b-37a2-4b04-af99-9e140c6aa8bd, 0b23c037-8662-4639-87b8-40bc0975ab93, 5130b4d3-619c-48a5-85e7-a7170186c83a, 9
d1372b89-aa4a-41a7-b8ce-be58ae7c5d1f, 0b23c037-8662-4639-87b8-40bc0975ab93, 3219426f-68ba-4f44-acec-c36ab75b2a2a, 6.9
212b3058-7bca-4ca4-bba0-81ba3d482ab4, 0b23c037-8662-4639-87b8-40bc0975ab93, 12ce711e-c2ab-4ccc-85ac-2831d1d65b98, 2.7
54abccfc-4c80-48ff-9913-2247ae7e1059, 0b23c037-8662-4639-87b8-40bc0975ab93, 27b066ea-e596-470b-89a6-010d7fce7554, 5.4
ff9fe3c1-0260-4a51-87ae-ec6c0406b644, 0b23c037-8662-4639-87b8-40bc0975ab93, 7252a443-18d6-45d6-8732-2c57c42f40cf, 8.8
488312d9-3a1c-4a1a-82ad-6c7b609120e8, 0b23c037-8662-4639-87b8-40bc0975ab93, 268cabe9-14c7-420e-be81-aae52d3b810c, 2.9
ebfa823c-9975-4638-836e-4c168bd6e758, 0b23c037-8662-4639-87b8-40bc0975ab93, 0fddd410-212c-45d8-9dc0-348a2f8f434c, 9.5
6f4d4199-bc44-4a91-abfe-7b026921f844, 0b23c037-8662-4639-87b8-40bc0975ab93, 9d5fad01-abfb-46a1-b706-3b58878430ea, 5.6
293b14e1-3f22-4417-a6da-da97d3e252f6, 0b23c037-8662-4639-87b8-40bc0975ab93, 11eeb839-0326-44c0-9f1c-70dcf7e69854, 4.3
8f3ea86d-d1a0-4338-b324-3f9d313ffc2a, 0b23c037-8662-4639-87b8-40bc0975ab93, 643ca904-24de-4920-922f-d0119b244cd5, 2.4
41508e65-c4c5-44e6-876f-a72cfde67afa, 0b23c037-8662-4639-87b8-40bc0975ab93, 262cc506-59b7-463f-9ab9-221e3ee6b747, 6.9
626951f4-a7b1-454a-a537-32b20bfd609a, 0b23c037-8662-4639-87b8-40bc0975ab93, f9550f80-0b1a-41d0-be1c-f91afbac92ba, 8.3
8a07c105-d8ac-40ea-9770-e5ad201b2040, 0b23c037-8662-4639-87b8-40bc0975ab93, 7b3ba463-3cc4-4f7d-adee-7de13d6b28ea, 2
